CustomerID,Total_Spending,Segment
16096.0,320.62,High Spend
16097.0,185.04999999999998,Medium Spend
16098.0,2005.63,High Spend
16099.0,731.9,High Spend
16101.0,1245.96,High Spend
16102.0,1842.14,High Spend
16103.0,1429.64,High Spend
16104.0,298.21,High Spend
16105.0,336.96,High Spend
16106.0,108.38,Medium Spend
16107.0,3204.1600000000003,High Spend
16108.0,816.1,High Spend
16109.0,611.88,High Spend
16110.0,1320.95,High Spend
16112.0,195.73999999999998,Medium Spend
16113.0,161.38,Medium Spend
16114.0,135.75000000000003,Medium Spend
16115.0,1660.8799999999999,High Spend
16116.0,592.88,High Spend
16117.0,232.21,High Spend
16119.0,423.36,High Spend
16120.0,1294.14,High Spend
16121.0,854.66,High Spend
16122.0,684.4200000000001,High Spend
16123.0,307.78,High Spend
16124.0,187.15,Medium Spend
16125.0,289.35,High Spend
16126.0,6287.77,High Spend
16127.0,656.25,High Spend
16128.0,1880.22,High Spend
16131.0,3506.54,High Spend
16133.0,14305.66,High Spend
16134.0,603.69,High Spend
16135.0,517.55,High Spend
16136.0,709.38,High Spend
16138.0,-7.95,Low Spend
16139.0,635.41,High Spend
16140.0,703.77,High Spend
16141.0,620.4,High Spend
16142.0,535.34,High Spend
16143.0,2419.84,High Spend
16144.0,175.2,Medium Spend
16145.0,3741.98,High Spend
16146.0,734.13,High Spend
16147.0,375.0,High Spend
16148.0,76.32000000000001,Medium Spend
16149.0,280.52,High Spend
16150.0,1906.07,High Spend
16152.0,1829.04,High Spend
16153.0,1824.23,High Spend
16156.0,2994.62,High Spend
16157.0,644.24,High Spend
16159.0,348.2,High Spend
16160.0,1009.4499999999999,High Spend
16161.0,5311.08,High Spend
16162.0,37.4,Low Spend
16163.0,441.59999999999997,High Spend
16164.0,802.53,High Spend
16168.0,3770.6,High Spend
16169.0,1822.97,High Spend
16170.0,1880.4199999999998,High Spend
16171.0,73.2,Medium Spend
16172.0,1140.21,High Spend
16173.0,1406.57,High Spend
16174.0,1009.5500000000001,High Spend
16175.0,1037.59,High Spend
16177.0,331.95,High Spend
16178.0,197.9,Medium Spend
16179.0,215.83,High Spend
16180.0,10217.48,High Spend
16181.0,305.54,High Spend
16182.0,6617.65,High Spend
16183.0,338.71000000000004,High Spend
16184.0,1155.54,High Spend
16185.0,529.41,High Spend
16186.0,3991.94,High Spend
16187.0,6841.24,High Spend
16188.0,981.86,High Spend
16189.0,215.48,High Spend
16190.0,215.08,High Spend
16191.0,4913.32,High Spend
16193.0,314.45,High Spend
16198.0,400.68100000000004,High Spend
16200.0,1068.8700000000001,High Spend
16201.0,1821.52,High Spend
16202.0,365.27,High Spend
16203.0,589.15,High Spend
16204.0,384.18,High Spend
16205.0,757.63,High Spend
16206.0,537.0600000000001,High Spend
16207.0,394.38,High Spend
16208.0,664.26,High Spend
16209.0,2262.62,High Spend
16210.0,21086.3,High Spend
16211.0,542.77,High Spend
16212.0,681.19,High Spend
16213.0,159.0,Medium Spend
16214.0,1062.75,High Spend
16215.0,242.35,High Spend
16216.0,914.9300000000001,High Spend
16217.0,259.39000000000004,High Spend
16218.0,3054.87,High Spend
16221.0,860.86,High Spend
16222.0,773.5500000000001,High Spend
16224.0,1295.3,High Spend
16225.0,1096.32,High Spend
16226.0,255.12,High Spend
16227.0,308.32000000000005,High Spend
16229.0,1010.6,High Spend
16230.0,542.03,High Spend
16232.0,983.23,High Spend
16233.0,422.13,High Spend
16235.0,858.41,High Spend
16236.0,432.2,High Spend
16239.0,372.9,High Spend
16240.0,3693.81,High Spend
16241.0,2590.31,High Spend
16242.0,3574.91,High Spend
16243.0,409.1,High Spend
16244.0,1522.75,High Spend
16245.0,1352.3600000000001,High Spend
16247.0,114.56,Medium Spend
16248.0,152.94,Medium Spend
16249.0,1800.07,High Spend
16250.0,389.44,High Spend
16252.0,-295.09,Low Spend
16253.0,3665.62,High Spend
16255.0,2609.3,High Spend
16256.0,732.63,High Spend
16257.0,46.95,Low Spend
16258.0,5203.51,High Spend
16260.0,1035.45,High Spend
16261.0,728.54,High Spend
16262.0,-31.65,Low Spend
16265.0,5423.15,High Spend
16266.0,861.89,High Spend
16268.0,667.65,High Spend
16270.0,1141.24,High Spend
16271.0,1398.69,High Spend
16272.0,411.7,High Spend
16274.0,351.75,High Spend
16275.0,559.87,High Spend
16276.0,810.6000000000001,High Spend
16278.0,537.83,High Spend
16279.0,1489.88,High Spend
16281.0,2062.06,High Spend
16282.0,168.3,Medium Spend
16283.0,1531.51,High Spend
16284.0,812.68,High Spend
16287.0,142.5,Medium Spend
16292.0,280.9,High Spend
16293.0,2236.7400000000002,High Spend
16295.0,1328.55,High Spend
16297.0,275.4,High Spend
16298.0,598.2,High Spend
16302.0,212.82,High Spend
16303.0,5305.83,High Spend
16305.0,361.21999999999997,High Spend
16306.0,602.27,High Spend
16308.0,2560.0,High Spend
16309.0,686.67,High Spend
16311.0,616.26,High Spend
16313.0,274.15000000000003,High Spend
16315.0,226.37,High Spend
16316.0,2755.56,High Spend
16317.0,1341.65,High Spend
16318.0,328.15,High Spend
16319.0,404.40000000000003,High Spend
16320.0,1038.46,High Spend
16321.0,230.70000000000002,High Spend
16322.0,326.75,High Spend
16323.0,207.50000000000003,High Spend
16324.0,408.59000000000003,High Spend
16325.0,510.54,High Spend
16326.0,3014.2200000000003,High Spend
16327.0,3820.27,High Spend
16330.0,242.21,High Spend
16332.0,1572.8,High Spend
16333.0,26626.8,High Spend
16337.0,151.05,Medium Spend
16338.0,214.79999999999998,High Spend
16339.0,94.05,Medium Spend
16340.0,534.31,High Spend
16341.0,1959.38,High Spend
16342.0,322.41,High Spend
16343.0,328.58,High Spend
16344.0,101.10000000000001,Medium Spend
16345.0,565.46,High Spend
16347.0,847.45,High Spend
16348.0,1415.65,High Spend
16349.0,53.5,Medium Spend
16350.0,1100.47,High Spend
16351.0,153.9,Medium Spend
16352.0,494.44,High Spend
16353.0,6675.71,High Spend
16354.0,395.8,High Spend
16356.0,210.32000000000002,High Spend
16357.0,658.88,High Spend
16358.0,2024.95,High Spend
16359.0,1460.3700000000001,High Spend
16360.0,3349.57,High Spend
16361.0,891.21,High Spend
16362.0,627.29,High Spend
16363.0,109.36000000000001,Medium Spend
16364.0,705.79,High Spend
16365.0,1540.42,High Spend
16366.0,327.3,High Spend
16367.0,800.67,High Spend
16368.0,479.91,High Spend
16369.0,1545.41,High Spend
16370.0,1301.91,High Spend
16372.0,355.73,High Spend
16374.0,466.73,High Spend
16376.0,965.47,High Spend
16377.0,676.2,High Spend
16378.0,362.95,High Spend
16379.0,2131.9,High Spend
16380.0,1743.1499999999999,High Spend
16383.0,643.76,High Spend
16384.0,584.5,High Spend
16385.0,554.86,High Spend
16386.0,302.57,High Spend
16387.0,94.36,Medium Spend
16389.0,1362.27,High Spend
16392.0,217.89,High Spend
16393.0,2935.8,High Spend
16394.0,1412.06,High Spend
16395.0,1482.06,High Spend
16398.0,1631.15,High Spend
16399.0,408.02,High Spend
16400.0,303.93,High Spend
16401.0,4061.24,High Spend
16402.0,293.45,High Spend
16403.0,161.04999999999998,Medium Spend
16404.0,443.05,High Spend
16405.0,167.25,Medium Spend
16406.0,154.35,Medium Spend
16407.0,2079.68,High Spend
16409.0,2022.98,High Spend
16411.0,211.7,High Spend
16412.0,135.99,Medium Spend
16413.0,262.2,High Spend
16414.0,126.25,Medium Spend
16415.0,200.27,High Spend
16416.0,1026.99,High Spend
16418.0,631.12,High Spend
16419.0,945.96,High Spend
16422.0,33805.69,High Spend
16423.0,346.12,High Spend
16424.0,82.56,Medium Spend
16425.0,302.7,High Spend
16426.0,1863.76,High Spend
16427.0,241.06,High Spend
16428.0,-2.95,Low Spend
16429.0,284.55,High Spend
16430.0,300.85,High Spend
16431.0,623.28,High Spend
16432.0,287.4,High Spend
16433.0,184.26,Medium Spend
16434.0,1511.8,High Spend
16438.0,798.35,High Spend
16440.0,3640.67,High Spend
16441.0,381.2,High Spend
16442.0,609.3,High Spend
16444.0,638.77,High Spend
16445.0,230.51,High Spend
16446.0,2.8999999999941792,Low Spend
16447.0,255.91,High Spend
16448.0,182.99,Medium Spend
16449.0,674.69,High Spend
16450.0,311.92,High Spend
16451.0,266.97,High Spend
16454.0,-8.15,Low Spend
16455.0,1841.18,High Spend
16456.0,2158.18,High Spend
16457.0,208.36,High Spend
16458.0,3482.7400000000002,High Spend
16460.0,811.23,High Spend
16461.0,142.92,Medium Spend
16462.0,102.0,Medium Spend
16463.0,1383.7,High Spend
16464.0,1298.66,High Spend
16466.0,1595.96,High Spend
16468.0,74.9,Medium Spend
16469.0,625.42,High Spend
16470.0,747.82,High Spend
16471.0,223.95000000000002,High Spend
16473.0,314.86,High Spend
16474.0,1750.6200000000001,High Spend
16475.0,544.3,High Spend
16477.0,2494.46,High Spend
16478.0,331.0,High Spend
16479.0,300.83,High Spend
16480.0,769.29,High Spend
16482.0,220.62,High Spend
16483.0,139.35,Medium Spend
16484.0,379.4,High Spend
16485.0,363.65,High Spend
16488.0,492.2,High Spend
16491.0,731.5,High Spend
16493.0,1329.66,High Spend
16494.0,826.53,High Spend
16495.0,648.26,High Spend
16496.0,1562.22,High Spend
16497.0,2965.69,High Spend
16498.0,86.12,Medium Spend
16499.0,319.1,High Spend
16500.0,400.86,High Spend
16503.0,1421.43,High Spend
16504.0,465.88,High Spend
16505.0,777.6,High Spend
16506.0,90.30000000000001,Medium Spend
16509.0,363.7,High Spend
16510.0,248.1,High Spend
16511.0,918.33,High Spend
16513.0,874.59,High Spend
16515.0,1624.14,High Spend
16516.0,101.69999999999999,Medium Spend
16517.0,162.7,Medium Spend
16518.0,480.92,High Spend
16519.0,215.07999999999998,High Spend
16520.0,1036.6200000000001,High Spend
16523.0,9295.67,High Spend
16525.0,11895.57,High Spend
16526.0,290.36,High Spend
16527.0,228.06,High Spend
16528.0,244.41,High Spend
16529.0,455.25,High Spend
16531.0,1244.59,High Spend
16532.0,6748.8,High Spend
16533.0,1014.19,High Spend
16535.0,593.75,High Spend
16536.0,538.17,High Spend
16539.0,1388.81,High Spend
16542.0,119.62,Medium Spend
16545.0,339.3,High Spend
16546.0,-95.93,Low Spend
16549.0,4034.9,High Spend
16550.0,2266.25,High Spend
16551.0,922.12,High Spend
16552.0,379.73,High Spend
16553.0,5664.57,High Spend
16554.0,641.55,High Spend
16555.0,285.89,High Spend
16556.0,3313.79,High Spend
16557.0,281.85,High Spend
16558.0,8257.04,High Spend
16560.0,816.51,High Spend
16561.0,511.12,High Spend
16563.0,1077.74,High Spend
16565.0,173.7,Medium Spend
16566.0,614.01,High Spend
16567.0,865.6,High Spend
16569.0,124.2,Medium Spend
16570.0,3622.95,High Spend
16571.0,1285.22,High Spend
16572.0,999.7,High Spend
16573.0,648.41,High Spend
16574.0,451.44,High Spend
16579.0,-30.599999999999998,Low Spend
16581.0,70.44,Medium Spend
16582.0,313.62,High Spend
16583.0,233.45,High Spend
16584.0,908.03,High Spend
16586.0,463.95,High Spend
16587.0,225.15,High Spend
16589.0,459.24,High Spend
16591.0,213.5,High Spend
16592.0,4073.28,High Spend
16593.0,330.03,High Spend
16594.0,181.09,Medium Spend
16595.0,360.16,High Spend
16596.0,250.15,High Spend
16597.0,90.04,Medium Spend
16598.0,140.7,Medium Spend
16600.0,813.52,High Spend
16601.0,242.7,High Spend
16602.0,494.72999999999996,High Spend
16603.0,482.47,High Spend
16607.0,3038.67,High Spend
16609.0,5450.96,High Spend
16610.0,75.66,Medium Spend
16611.0,120.99000000000001,Medium Spend
16612.0,1187.66,High Spend
16613.0,618.59,High Spend
16614.0,506.19,High Spend
16616.0,500.42,High Spend
16617.0,151.85,Medium Spend
16618.0,2630.64,High Spend
16619.0,204.41,High Spend
16620.0,178.96,Medium Spend
16621.0,813.48,High Spend
16623.0,129.45,Medium Spend
16624.0,810.5699999999999,High Spend
16625.0,333.08,High Spend
16626.0,4379.65,High Spend
16627.0,322.8,High Spend
16628.0,2183.04,High Spend
16629.0,408.63,High Spend
16633.0,2878.15,High Spend
16634.0,217.9,High Spend
16637.0,1124.59,High Spend
16638.0,1676.47,High Spend
16639.0,1169.38,High Spend
16641.0,231.10000000000002,High Spend
16642.0,679.83,High Spend
16643.0,487.51,High Spend
16644.0,833.78,High Spend
16647.0,214.06,High Spend
16648.0,270.85999999999996,High Spend
16650.0,518.42,High Spend
16652.0,6654.26,High Spend
16653.0,1166.92,High Spend
16654.0,594.97,High Spend
16655.0,3789.52,High Spend
16656.0,8568.24,High Spend
16657.0,874.43,High Spend
16658.0,123.24,Medium Spend
16659.0,39.12,Low Spend
16660.0,810.4499999999999,High Spend
16665.0,135.39999999999998,Medium Spend
16666.0,118.98,Medium Spend
16667.0,567.1800000000001,High Spend
16668.0,306.71999999999997,High Spend
16669.0,1344.88,High Spend
16670.0,4022.46,High Spend
16671.0,1692.27,High Spend
16672.0,8093.59,High Spend
16674.0,304.24,High Spend
16676.0,1558.72,High Spend
16678.0,3013.83,High Spend
16679.0,129.75,Medium Spend
16680.0,183.7,Medium Spend
16681.0,1770.34,High Spend
16682.0,1028.0,High Spend
16684.0,65892.08,High Spend
16685.0,324.24,High Spend
16686.0,2940.53,High Spend
16688.0,1260.86,High Spend
16689.0,303.26,High Spend
16690.0,208.63,High Spend
16692.0,1276.0,High Spend
16693.0,477.86,High Spend
16696.0,657.9000000000001,High Spend
16697.0,112.75,Medium Spend
16698.0,1998.0,High Spend
16700.0,5040.0,High Spend
16701.0,5150.2699999999995,High Spend
16705.0,13946.130000000001,High Spend
16706.0,531.35,High Spend
16708.0,656.63,High Spend
16709.0,3029.87,High Spend
16710.0,2467.99,High Spend
16711.0,1651.03,High Spend
16712.0,3611.31,High Spend
16713.0,6827.88,High Spend
16714.0,879.0600000000001,High Spend
16715.0,301.71999999999997,High Spend
16716.0,319.8000000000001,High Spend
16717.0,3263.06,High Spend
16718.0,606.0500000000001,High Spend
16719.0,1753.72,High Spend
16720.0,152.95,Medium Spend
16721.0,292.47,High Spend
16722.0,4711.21,High Spend
16723.0,576.4,High Spend
16725.0,752.32,High Spend
16726.0,1358.74,High Spend
16727.0,256.32,High Spend
16728.0,1048.28,High Spend
16729.0,7041.69,High Spend
16730.0,702.79,High Spend
16732.0,603.75,High Spend
16734.0,646.76,High Spend
16735.0,2216.06,High Spend
16737.0,417.59999999999997,High Spend
16738.0,3.75,Low Spend
16739.0,312.55,High Spend
16742.0,0.0,Low Spend
16743.0,2166.88,High Spend
16744.0,1291.91,High Spend
16745.0,7157.1,High Spend
16746.0,6676.76,High Spend
16747.0,826.96,High Spend
16748.0,1515.9,High Spend
16750.0,623.93,High Spend
16751.0,1764.72,High Spend
16752.0,207.5,High Spend
16753.0,223.92000000000002,High Spend
16754.0,2002.4,High Spend
16755.0,1463.23,High Spend
16756.0,239.4,High Spend
16757.0,106.83000000000001,Medium Spend
16758.0,369.34000000000003,High Spend
16759.0,772.84,High Spend
16761.0,316.62,High Spend
16762.0,1207.24,High Spend
16763.0,594.9,High Spend
16764.0,2749.9500000000003,High Spend
16765.0,34.0,Low Spend
16766.0,1145.6,High Spend
16767.0,5575.56,High Spend
16768.0,458.04,High Spend
16769.0,361.54,High Spend
16770.0,731.9,High Spend
16771.0,2242.61,High Spend
16773.0,171.59,Medium Spend
16774.0,654.92,High Spend
16775.0,1691.51,High Spend
16776.0,371.54,High Spend
16777.0,222.62,High Spend
16778.0,245.94,High Spend
16779.0,10436.05,High Spend
16780.0,422.24,High Spend
16781.0,294.65,High Spend
16782.0,2230.3,High Spend
16784.0,107.6,Medium Spend
16788.0,594.39,High Spend
16789.0,80.8,Medium Spend
16790.0,1520.1200000000001,High Spend
16791.0,1690.28,High Spend
16792.0,110.38000000000001,Medium Spend
16793.0,243.84,High Spend
16794.0,1175.3,High Spend
16795.0,414.88,High Spend
16796.0,305.62,High Spend
16800.0,1162.65,High Spend
16801.0,842.33,High Spend
16803.0,332.3,High Spend
16804.0,536.99,High Spend
16805.0,460.59,High Spend
16806.0,762.16,High Spend
16807.0,1121.59,High Spend
16808.0,288.42,High Spend
16809.0,912.74,High Spend
16810.0,275.64,High Spend
16811.0,547.07,High Spend
16812.0,479.35,High Spend
16813.0,1652.18,High Spend
16814.0,6408.2,High Spend
16816.0,417.06,High Spend
16817.0,1446.95,High Spend
16818.0,3317.97,High Spend
16820.0,497.61,High Spend
16823.0,358.38,High Spend
16824.0,460.64,High Spend
16825.0,775.1800000000001,High Spend
16826.0,341.7,High Spend
16828.0,128.5,Medium Spend
16829.0,197.22,Medium Spend
16830.0,325.91,High Spend
16832.0,199.15,Medium Spend
16833.0,1106.53,High Spend
16834.0,413.46,High Spend
16835.0,180.85,Medium Spend
16836.0,251.87,High Spend
16837.0,3167.73,High Spend
16838.0,582.9,High Spend
16839.0,15357.78,High Spend
16841.0,1774.62,High Spend
16842.0,1260.44,High Spend
16843.0,10183.82,High Spend
16846.0,214.32,High Spend
16847.0,193.44,Medium Spend
16848.0,281.42,High Spend
16849.0,124.57,Medium Spend
16850.0,332.41,High Spend
16851.0,342.45,High Spend
16852.0,144.91000000000003,Medium Spend
16855.0,328.4,High Spend
16856.0,35.400000000000006,Low Spend
16858.0,345.89000000000004,High Spend
16859.0,473.14,High Spend
16861.0,151.65,Medium Spend
16863.0,481.35,High Spend
16866.0,207.73999999999998,High Spend
16869.0,797.3199999999999,High Spend
16871.0,2761.4900000000002,High Spend
16872.0,680.02,High Spend
16873.0,7066.31,High Spend
16875.0,2023.47,High Spend
16877.0,846.62,High Spend
16878.0,0.0,Low Spend
16880.0,1491.43,High Spend
16881.0,432.0,High Spend
16882.0,705.12,High Spend
16883.0,272.48,High Spend
16884.0,429.84000000000003,High Spend
16885.0,450.41,High Spend
16887.0,192.32999999999998,Medium Spend
16889.0,1578.67,High Spend
16891.0,742.43,High Spend
16892.0,489.49,High Spend
16893.0,145.93,Medium Spend
16895.0,202.27,High Spend
16897.0,213.03,High Spend
16898.0,436.68,High Spend
16899.0,1271.06,High Spend
16900.0,187.6900000000001,Medium Spend
16902.0,1706.88,High Spend
16903.0,363.2,High Spend
16904.0,3653.75,High Spend
16905.0,3020.65,High Spend
16906.0,559.59,High Spend
16907.0,928.76,High Spend
16909.0,364.14,High Spend
16910.0,1508.96,High Spend
16912.0,2508.87,High Spend
16913.0,113.44,Medium Spend
16914.0,183.76,Medium Spend
16915.0,621.6800000000001,High Spend
16916.0,562.41,High Spend
16917.0,391.52,High Spend
16918.0,1043.34,High Spend
16919.0,2592.25,High Spend
16921.0,154.18,Medium Spend
16923.0,6488.3,High Spend
16924.0,722.64,High Spend
16926.0,230.25,High Spend
16927.0,543.05,High Spend
16928.0,2748.6,High Spend
16929.0,1295.39,High Spend
16930.0,378.89,High Spend
16931.0,4554.87,High Spend
16932.0,150.23000000000002,Medium Spend
16933.0,530.08,High Spend
16934.0,931.03,High Spend
16936.0,261.9,High Spend
16938.0,1878.43,High Spend
16940.0,3049.88,High Spend
16942.0,1878.51,High Spend
16943.0,816.73,High Spend
16945.0,4345.5,High Spend
16947.0,406.48,High Spend
16948.0,435.02,High Spend
16949.0,1161.27,High Spend
16950.0,1178.56,High Spend
16951.0,1262.75,High Spend
16952.0,167.61,Medium Spend
16953.0,20.8,Low Spend
16954.0,2085.08,High Spend
16955.0,493.67,High Spend
16956.0,292.34,High Spend
16957.0,416.64,High Spend
16959.0,117.35000000000001,Medium Spend
16960.0,507.05,High Spend
16961.0,234.17,High Spend
16963.0,110.55000000000001,Medium Spend
16965.0,201.19,High Spend
16966.0,2148.47,High Spend
16967.0,319.02,High Spend
16968.0,439.43,High Spend
16969.0,650.41,High Spend
16971.0,232.20999999999998,High Spend
16976.0,251.51999999999998,High Spend
16978.0,344.33,High Spend
16979.0,1809.05,High Spend
16980.0,1028.46,High Spend
16982.0,384.06,High Spend
16983.0,1894.82,High Spend
16984.0,4370.59,High Spend
16985.0,5461.62,High Spend
16986.0,1873.2,High Spend
16987.0,1616.8,High Spend
16988.0,126.12,Medium Spend
16989.0,1133.25,High Spend
16990.0,179.0,Medium Spend
16992.0,1601.8600000000001,High Spend
16995.0,-1.25,Low Spend
16996.0,1427.46,High Spend
16997.0,702.0,High Spend
16998.0,287.02000000000004,High Spend
16999.0,484.82,High Spend
17001.0,3989.57,High Spend
17002.0,1487.78,High Spend
17004.0,1312.1399999999999,High Spend
17006.0,781.78,High Spend
17007.0,877.4300000000001,High Spend
17010.0,185.46,Medium Spend
17011.0,270.9,High Spend
17014.0,562.6800000000001,High Spend
17015.0,1838.6100000000001,High Spend
17017.0,8574.11,High Spend
17018.0,920.1,High Spend
17019.0,1258.08,High Spend
17022.0,71.0,Medium Spend
17024.0,95.85,Medium Spend
17025.0,357.77,High Spend
17026.0,154.82999999999998,Medium Spend
17027.0,835.86,High Spend
17029.0,716.0,High Spend
17030.0,146.87,Medium Spend
17031.0,380.35,High Spend
17033.0,1030.14,High Spend
17034.0,734.5699999999999,High Spend
17035.0,388.33,High Spend
17037.0,1253.22,High Spend
17038.0,112.4,Medium Spend
17040.0,449.73,High Spend
17041.0,1055.69,High Spend
17042.0,1036.58,High Spend
17043.0,1735.18,High Spend
17044.0,897.4300000000001,High Spend
17045.0,339.44,High Spend
17046.0,642.02,High Spend
17047.0,1100.9,High Spend
17048.0,864.32,High Spend
17049.0,5589.83,High Spend
17050.0,3185.64,High Spend
17051.0,240.89000000000001,High Spend
17052.0,399.09,High Spend
17053.0,496.38,High Spend
17054.0,1353.83,High Spend
17058.0,1179.89,High Spend
17059.0,3080.39,High Spend
17060.0,234.24,High Spend
17061.0,5116.13,High Spend
17062.0,529.4300000000001,High Spend
17063.0,1421.59,High Spend
17064.0,855.45,High Spend
17065.0,-112.35,Low Spend
17068.0,4531.34,High Spend
17069.0,2655.2200000000003,High Spend
17070.0,304.24,High Spend
17071.0,2385.48,High Spend
17073.0,1446.09,High Spend
17075.0,813.77,High Spend
17076.0,841.0799999999999,High Spend
17078.0,378.2,High Spend
17079.0,118.80000000000001,Medium Spend
17080.0,285.5,High Spend
17081.0,288.91,High Spend
17082.0,2003.85,High Spend
17083.0,1405.78,High Spend
17084.0,2747.9900000000002,High Spend
17085.0,1550.8,High Spend
17086.0,2050.08,High Spend
17088.0,1991.01,High Spend
17090.0,1972.55,High Spend
17091.0,3802.81,High Spend
17092.0,1774.03,High Spend
17094.0,270.20000000000005,High Spend
17095.0,1088.2,High Spend
17096.0,992.6800000000001,High Spend
17097.0,937.92,High Spend
17100.0,971.74,High Spend
17101.0,1621.73,High Spend
17102.0,25.5,Low Spend
17105.0,665.78,High Spend
17107.0,10362.48,High Spend
17109.0,865.9300000000001,High Spend
17110.0,163.29999999999998,Medium Spend
17111.0,231.61,High Spend
17114.0,739.72,High Spend
17115.0,806.9000000000001,High Spend
17117.0,116.19999999999999,Medium Spend
17118.0,157.02,Medium Spend
17119.0,593.61,High Spend
17120.0,307.46,High Spend
17122.0,138.32,Medium Spend
17123.0,345.29999999999995,High Spend
17124.0,294.24,High Spend
17125.0,230.5,High Spend
17126.0,976.55,High Spend
17128.0,157.09,Medium Spend
17131.0,2463.17,High Spend
17133.0,4892.240000000001,High Spend
17134.0,413.2,High Spend
17135.0,1139.73,High Spend
17138.0,380.5,High Spend
17139.0,10567.87,High Spend
17140.0,454.12,High Spend
17142.0,579.0,High Spend
17144.0,984.57,High Spend
17146.0,749.78,High Spend
17147.0,1679.64,High Spend
17148.0,124.88,Medium Spend
17152.0,1503.5,High Spend
17153.0,213.78,High Spend
17154.0,329.34,High Spend
17155.0,251.70000000000002,High Spend
17157.0,306.55,High Spend
17158.0,1266.97,High Spend
17159.0,1534.73,High Spend
17160.0,3518.03,High Spend
17162.0,1707.21,High Spend
17163.0,293.1,High Spend
17164.0,2466.4,High Spend
17165.0,158.68,Medium Spend
17166.0,189.49,Medium Spend
17169.0,816.88,High Spend
17171.0,224.91,High Spend
17172.0,313.26,High Spend
17173.0,3755.65,High Spend
17174.0,59.9,Medium Spend
17175.0,1430.94,High Spend
17176.0,306.13,High Spend
17179.0,711.79,High Spend
17180.0,768.32,High Spend
17181.0,239.92000000000002,High Spend
17183.0,3286.9100000000003,High Spend
17186.0,144.0,Medium Spend
17187.0,203.95,High Spend
17188.0,2275.58,High Spend
17189.0,383.75,High Spend
17190.0,249.74,High Spend
17191.0,2093.68,High Spend
17193.0,1674.46,High Spend
17194.0,262.62,High Spend
17197.0,1013.01,High Spend
17198.0,692.22,High Spend
17201.0,289.78,High Spend
17203.0,3560.08,High Spend
17204.0,1352.91,High Spend
17205.0,384.08,High Spend
17206.0,204.24,High Spend
17211.0,2299.67,High Spend
17212.0,226.85,High Spend
17213.0,2741.08,High Spend
17214.0,974.12,High Spend
17217.0,113.5,Medium Spend
17218.0,1951.97,High Spend
17219.0,114.23,Medium Spend
17220.0,3187.55,High Spend
17221.0,334.48,High Spend
17222.0,328.65,High Spend
17223.0,416.89,High Spend
17226.0,393.49,High Spend
17227.0,939.32,High Spend
17228.0,1906.09,High Spend
17229.0,318.76,High Spend
17230.0,3466.67,High Spend
17231.0,3078.22,High Spend
17232.0,417.77,High Spend
17233.0,190.88,Medium Spend
17234.0,149.89000000000001,Medium Spend
17235.0,550.06,High Spend
17236.0,916.13,High Spend
17237.0,314.69,High Spend
17238.0,3719.1,High Spend
17239.0,379.95,High Spend
17242.0,1135.04,High Spend
17243.0,8491.75,High Spend
17244.0,954.9,High Spend
17245.0,171.45,Medium Spend
17247.0,280.09000000000003,High Spend
17248.0,318.65,High Spend
17250.0,381.97,High Spend
17251.0,269.83,High Spend
17252.0,348.91,High Spend
17253.0,178.26,Medium Spend
17254.0,271.19,High Spend
17255.0,291.48,High Spend
17256.0,240.0,High Spend
17259.0,581.23,High Spend
17262.0,1253.3600000000001,High Spend
17263.0,63.440000000000005,Medium Spend
17265.0,550.01,High Spend
17266.0,296.58,High Spend
17267.0,317.2,High Spend
17268.0,763.64,High Spend
17272.0,2144.53,High Spend
17274.0,107.82,Medium Spend
17277.0,1065.3500000000001,High Spend
17278.0,246.04,High Spend
17279.0,187.82999999999998,Medium Spend
17282.0,1685.46,High Spend
17284.0,1636.58,High Spend
17286.0,151.37,Medium Spend
17287.0,1049.06,High Spend
17288.0,1417.63,High Spend
17289.0,922.77,High Spend
17290.0,513.01,High Spend
17291.0,550.8000000000001,High Spend
17293.0,1854.06,High Spend
17295.0,547.0,High Spend
17297.0,128.18,Medium Spend
17298.0,498.42,High Spend
17299.0,656.61,High Spend
17301.0,163.24,Medium Spend
17302.0,1119.93,High Spend
17303.0,250.04,High Spend
17306.0,8600.73,High Spend
17307.0,-152.64000000000001,Low Spend
17309.0,82.75,Medium Spend
17311.0,1384.85,High Spend
17312.0,644.3,High Spend
17313.0,2288.13,High Spend
17314.0,2514.76,High Spend
17315.0,6193.43,High Spend
17317.0,2524.02,High Spend
17320.0,1200.6200000000001,High Spend
17321.0,657.16,High Spend
17323.0,894.44,High Spend
17324.0,986.48,High Spend
17325.0,96.8,Medium Spend
17329.0,523.11,High Spend
17330.0,363.9,High Spend
17331.0,175.2,Medium Spend
17333.0,494.25,High Spend
17334.0,306.6,High Spend
17337.0,1897.51,High Spend
17338.0,6461.79,High Spend
17339.0,243.36,High Spend
17340.0,11891.18,High Spend
17341.0,682.29,High Spend
17343.0,193.64,Medium Spend
17344.0,157.62,Medium Spend
17345.0,519.6899999999999,High Spend
17346.0,2557.9,High Spend
17347.0,228.96,High Spend
17348.0,1156.6,High Spend
17349.0,98.25,Medium Spend
17350.0,1251.44,High Spend
17351.0,587.15,High Spend
17353.0,1740.0,High Spend
17354.0,1393.06,High Spend
17356.0,178.22,Medium Spend
17357.0,384.39,High Spend
17358.0,360.81,High Spend
17359.0,127.86,Medium Spend
17360.0,568.24,High Spend
